,year_built,permalink,list_price,property_id,listing,primary_photo,sold_date,sold_price,lot_sqft,sqft,baths,garages,beds,postal_code,state,city,recreation_facilities,single_story,garage_1_or_more,hardwood_floors,dining_room,community_security_features,garage_2_or_more,two_or_more_stories,forced_air,shopping,central_air,basement,community_outdoor_space,dishwasher,fireplace,washer_dryer
6195,1948,745-D-St-NE_Salem_OR_97301_M19941-55936,329000.0,1994155936,2961301876,https://ap.rdcpix.com/ea576c0ada4b20fd03274d7bb31bfee9l-m19969614s-w1024_h768.jpg,2024-01-05,330000.0,2614,1792,1,1,2,97301,Oregon,Salem,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
6196,1951,1038-7th-St-NW_Salem_OR_97304_M18481-29660,312000.0,1848129660,2962090086,https://ap.rdcpix.com/1fb184402625b807c81e29f9bd773aa2l-m1936054861s-w1024_h768.jpg,2024-01-05,312000.0,3920,901,1,1,2,97304,Oregon,Salem,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6197,1979,1994-Banyan-Ct-NW_Salem_OR_97304_M22005-27785,450000.0,2200527785,2961397437,https://ap.rdcpix.com/9b9b874c930d0682d7cdb4022ac6edfcl-m3771656133s-w1024_h768.jpg,2024-01-04,430000.0,6098,2296,3,3,3,97304,Oregon,Salem,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0
6199,1969,1390-Clay-St-NE_Salem_OR_97301_M13873-77338,549900.0,1387377338,2962022993,https://ap.rdcpix.com/592e74b138fa275aa924c45ea0970141l-m2738655631s-w1024_h768.jpg,2024-01-04,575000.0,8276,2160,3,0,7,97301,Oregon,Salem,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6200,1981,2262-37th-Pl-NW_Salem_OR_97304_M13554-47303,515000.0,1355447303,2957282717,https://ap.rdcpix.com/6c48dc3db0baf7d19aea9446550da3c5l-m3328236941s-w1024_h768.jpg,2024-01-04,498500.0,17424,2256,2,2,3,97304,Oregon,Salem,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
6202,1923,160-Wilson-St-S_Salem_OR_97302_M26767-56204,355000.0,2676756204,2961097924,https://ap.rdcpix.com/3b114a36228c6a45ab56ab3364838e6cl-m1514338179s-w1024_h768.jpg,2024-01-03,350500.0,4791,1634,1,1,2,97302,Oregon,Salem,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0
6205,1958,330-Marietta-St-SE_Salem_OR_97302_M16638-67887,390000.0,1663867887,2962347471,https://ap.rdcpix.com/4c9f80f85807108e7570c0e5854eb8cel-m3373561077s-w1024_h768.jpg,2024-01-03,375000.0,9148,1464,2,2,3,97302,Oregon,Salem,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6206,1991,4869-Northstar-Ct-NE_Salem_OR_97305_M12513-45276,399000.0,1251345276,2961528181,https://ap.rdcpix.com/70b278a6855cab4c8582ce396d48f136l-m3285363421s-w1024_h768.jpg,2024-01-03,410500.0,10019,1311,2,2,3,97305,Oregon,Salem,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
6208,1980,1240-Panorama-Ct-SE_Salem_OR_97302_M26095-77082,509900.0,2609577082,2959502178,https://ap.rdcpix.com/81a925cc582bb41105d994e508a863f2l-m4175593655s-w1024_h768.jpg,2024-01-02,490000.0,13068,1999,2,2,3,97302,Oregon,Salem,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6209,2007,5352-Kali-St-SE_Salem_OR_97306_M27396-64263,499995.0,2739664263,2956579702,https://ap.rdcpix.com/cc9ff46063d0e86879599dfc3babe3d5l-m1599492009s-w1024_h768.jpg,2024-01-02,487000.0,5227,2300,3,2,3,97306,Oregon,Salem,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0
6210,1956,1288-Spears-Ave-SE_Salem_OR_97302_M10367-45234,395000.0,1036745234,2961715177,https://ap.rdcpix.com/5ad5c5badd8adca58620544a37772d3al-m64268488s-w1024_h768.jpg,2024-01-02,395000.0,6970,1360,2,2,3,97302,Oregon,Salem,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
6211,1930,810-Electric-Ave-SE_Salem_OR_97302_M18718-86378,389900.0,1871886378,2961021353,https://ap.rdcpix.com/3f97316d6dd06731a574e9e76a51d5d6l-m470093944s-w1024_h768.jpg,2023-12-29,374000.0,6098,1424,2,1,3,97302,Oregon,Salem,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0
6213,1961,5205-Center-St-NE_Salem_OR_97317_M27734-95442,425000.0,2773495442,2961434403,https://ap.rdcpix.com/5af8365f5092c341637fa9d969708f68l-m2903888625s-w1024_h768.jpg,2023-12-29,425000.0,11761,2055,2,2,4,97317,Oregon,Salem,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
6214,1977,2446-Wilark-Dr-NW_Salem_OR_97304_M23963-08526,369900.0,2396308526,2960876228,https://ap.rdcpix.com/319891b33cc467169c4aa85b8dcb8b9bl-m3574763145s-w1024_h768.jpg,2023-12-29,369900.0,7405,1352,2,2,3,97304,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6215,1941,715-Boone-Rd-SE_Salem_OR_97306_M28183-66785,529900.0,2818366785,2960549880,https://ap.rdcpix.com/b051e5e59ef6e752636de6486195e0bcl-m419687295s-w1024_h768.jpg,2023-12-29,529900.0,13068,1891,3,2,3,97306,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
6216,1948,2020-Fisher-Rd-NE_Salem_OR_97305_M16177-81288,199900.0,1617781288,2961448150,https://ap.rdcpix.com/476092ef6da4e853098844067fdd24d2l-m3939774485s-w1024_h768.jpg,2023-12-29,214400.0,9148,1120,1,1,3,97305,Oregon,Salem,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6217,2014,3444-Edward-Dr-SE_Salem_OR_97302_M22427-39305,400000.0,2242739305,2961905315,https://ap.rdcpix.com/3fd602ab1ad77fb04f98de395401f4d1l-m4162734410s-w1024_h768.jpg,2023-12-29,400000.0,4791,1204,2,2,3,97302,Oregon,Salem,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
6218,1946,970-Vista-Ave-SE_Salem_OR_97302_M26320-74339,380000.0,2632074339,2960393157,https://ap.rdcpix.com/24a6d1e295be0436fba1ca5295c16da5l-m3761511488s-w1024_h768.jpg,2023-12-29,380000.0,15682,1218,1,2,2,97302,Oregon,Salem,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
6219,1977,1505-Royalty-Dr-NE_Salem_OR_97301_M23940-19499,375000.0,2394019499,2960241377,https://ap.rdcpix.com/eefdc38082f3053cc3ffa8a41a2510aal-m3335246023s-w1024_h768.jpg,2023-12-29,382000.0,6970,1198,2,2,3,97301,Oregon,Salem,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6220,1976,1512-7th-St-NW_Salem_OR_97304_M90978-26047,748000.0,9097826047,2962216048,https://ap.rdcpix.com/521bfa0a164666c18cdbf6ff8be41417l-m1685509216s-w1024_h768.jpg,2024-01-11,760000.0,13939,3572,4,11,8,97304,Oregon,Salem,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
6221,1940,1395-Pearl-St-NE_Salem_OR_97301_M18557-95715,359900.0,1855795715,2958806994,https://ap.rdcpix.com/9c3423b677f859ec6c9eae63e5fe0926l-b3668797285s-w1024_h768.jpg,2024-01-11,359900.0,4791,1719,1,1,3,97301,Oregon,Salem,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0
6222,1910,2475-Lansing-Ave-NE_Salem_OR_97301_M10290-05290,494900.0,1029005290,2962102022,https://ap.rdcpix.com/b0cbb762a26d90430cb89ef51e335603l-m3942010845s-w1024_h768.jpg,2024-01-11,494000.0,19602,1935,3,1,4,97301,Oregon,Salem,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0
6223,2019,1579-Bartlett-Hill-Dr-NW_Salem_OR_97304_M91900-71133,649999.0,9190071133,2960468036,https://ap.rdcpix.com/12186029271fc449a8dbb0db84222586l-m3665694510s-w1024_h768.jpg,2024-01-11,645000.0,6970,2334,3,3,4,97304,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6224,1979,187-Stoneway-Dr-NW_Salem_OR_97304_M14485-89872,449900.0,1448589872,2961301617,https://ap.rdcpix.com/3a9c81b652749f103cd800ca4049aec4l-m2853397631s-w1024_h768.jpg,2024-01-11,422500.0,7841,2160,4,11,4,97304,Oregon,Salem,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6225,1979,2017-Fieldcrest-Ct-S_Salem_OR_97306_M25329-46932,415000.0,2532946932,2961992314,https://ap.rdcpix.com/d471c46366fb89663c88055efa39b2ffl-m196777059s-w1024_h768.jpg,2024-01-11,420000.0,8712,1255,2,2,3,97306,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6226,2016,2482-Equestrian-Loop-S_Salem_OR_97302_M22117-01085,499900.0,2211701085,2957235027,https://ap.rdcpix.com/6da280473a47a1ee6940f8f2a54bf01dl-m1037167637s-w1024_h768.jpg,2024-01-10,495000.0,6098,1884,2,2,4,97302,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6227,1977,4557-Garden-Ct-SE_Salem_OR_97317_M25731-05096,391500.0,2573105096,2959498750,https://ap.rdcpix.com/98f5b2495fa341470a8c6daa4b329507l-m3909831864s-w1024_h768.jpg,2024-01-10,370000.0,6534,1040,1,2,3,97317,Oregon,Salem,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0
6228,1980,4177-Bramble-Ct-NE_Salem_OR_97305_M15170-88712,324900.0,1517088712,2962143471,https://ap.rdcpix.com/3267f88e8697f760c62f023d541eed75l-m1274382722s-w1024_h768.jpg,2024-01-09,333900.0,6534,1289,2,1,3,97305,Oregon,Salem,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
6230,1997,2679-Fort-Rock-Ct-SE_Salem_OR_97306_M29956-89512,509900.0,2995689512,2962053488,https://ap.rdcpix.com/3cd5ea4cb09c1d356d0eec3921a39703l-m4198762635s-w1024_h768.jpg,2024-01-08,515000.0,10019,2197,3,2,4,97306,Oregon,Salem,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
6231,2004,1035-Shores-St-NE_Salem_OR_97301_M15538-61974,348997.0,1553861974,2959811539,https://ap.rdcpix.com/fd4f219b07ed0f707a3f0fa213f312eal-b3752898229s-w1024_h768.jpg,2024-01-08,347000.0,4791,1276,2,2,3,97301,Oregon,Salem,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0
6232,2002,4705-Bayne-St-NE_Salem_OR_97305_M20385-65567,449900.0,2038565567,2960522330,https://ap.rdcpix.com/8039b381e414db9af15d312b09ecd427l-m1036585489s-w1024_h768.jpg,2024-01-08,449000.0,5227,1992,3,2,4,97305,Oregon,Salem,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
6233,1925,915-Winter-St-NE_Salem_OR_97301_M19940-44138,335000.0,1994044138,2961301612,https://ap.rdcpix.com/f5f5156e01085ad09bdef62f4e2d92bcl-m2599984182s-w1024_h768.jpg,2024-01-05,335000.0,3049,2198,2,0,3,97301,Oregon,Salem,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
6234,1952,7417-Sunnyside-Rd-SE_Salem_OR_97306_M15736-69785,429000.0,1573669785,2960224394,https://ap.rdcpix.com/c032ac5b06b6cf22d459ebfc7ef5f20al-m1036982471s-w1024_h768.jpg,2024-01-05,429000.0,14375,1793,2,2,4,97306,Oregon,Salem,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6235,2001,553-Page-Ct-NE_Salem_OR_97301_M15687-91095,366000.0,1568791095,2960857752,https://ap.rdcpix.com/12e0ea4c8a09b2f72f9d38b17ed3e557l-m2517730544s-w1024_h768.jpg,2024-01-05,366000.0,4792,1208,2,2,3,97301,Oregon,Salem,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
6236,1948,745-D-St-NE_Salem_OR_97301_M19941-55936,329000.0,1994155936,2961301876,https://ap.rdcpix.com/ea576c0ada4b20fd03274d7bb31bfee9l-m19969614s-w1024_h768.jpg,2024-01-05,330000.0,2614,1792,1,1,2,97301,Oregon,Salem,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
6237,1951,1038-7th-St-NW_Salem_OR_97304_M18481-29660,312000.0,1848129660,2962090086,https://ap.rdcpix.com/1fb184402625b807c81e29f9bd773aa2l-m1936054861s-w1024_h768.jpg,2024-01-05,312000.0,3920,901,1,1,2,97304,Oregon,Salem,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6238,1979,1994-Banyan-Ct-NW_Salem_OR_97304_M22005-27785,450000.0,2200527785,2961397437,https://ap.rdcpix.com/9b9b874c930d0682d7cdb4022ac6edfcl-m3771656133s-w1024_h768.jpg,2024-01-04,430000.0,6098,2296,3,3,3,97304,Oregon,Salem,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0
6240,1969,1390-Clay-St-NE_Salem_OR_97301_M13873-77338,549900.0,1387377338,2962022993,https://ap.rdcpix.com/592e74b138fa275aa924c45ea0970141l-m2738655631s-w1024_h768.jpg,2024-01-04,575000.0,8276,2160,3,0,7,97301,Oregon,Salem,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6241,1981,2262-37th-Pl-NW_Salem_OR_97304_M13554-47303,515000.0,1355447303,2957282717,https://ap.rdcpix.com/6c48dc3db0baf7d19aea9446550da3c5l-m3328236941s-w1024_h768.jpg,2024-01-04,498500.0,17424,2256,2,2,3,97304,Oregon,Salem,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
6243,1923,160-Wilson-St-S_Salem_OR_97302_M26767-56204,355000.0,2676756204,2961097924,https://ap.rdcpix.com/3b114a36228c6a45ab56ab3364838e6cl-m1514338179s-w1024_h768.jpg,2024-01-03,350500.0,4791,1634,1,1,2,97302,Oregon,Salem,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0
6246,1958,330-Marietta-St-SE_Salem_OR_97302_M16638-67887,390000.0,1663867887,2962347471,https://ap.rdcpix.com/4c9f80f85807108e7570c0e5854eb8cel-m3373561077s-w1024_h768.jpg,2024-01-03,375000.0,9148,1464,2,2,3,97302,Oregon,Salem,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
6247,1991,4869-Northstar-Ct-NE_Salem_OR_97305_M12513-45276,399000.0,1251345276,2961528181,https://ap.rdcpix.com/70b278a6855cab4c8582ce396d48f136l-m3285363421s-w1024_h768.jpg,2024-01-03,410500.0,10019,1311,2,2,3,97305,Oregon,Salem,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
6249,1980,1240-Panorama-Ct-SE_Salem_OR_97302_M26095-77082,509900.0,2609577082,2959502178,https://ap.rdcpix.com/81a925cc582bb41105d994e508a863f2l-m4175593655s-w1024_h768.jpg,2024-01-02,490000.0,13068,1999,2,2,3,97302,Oregon,Salem,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
6250,2007,5352-Kali-St-SE_Salem_OR_97306_M27396-64263,499995.0,2739664263,2956579702,https://ap.rdcpix.com/cc9ff46063d0e86879599dfc3babe3d5l-m1599492009s-w1024_h768.jpg,2024-01-02,487000.0,5227,2300,3,2,3,97306,Oregon,Salem,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0
6251,1956,1288-Spears-Ave-SE_Salem_OR_97302_M10367-45234,395000.0,1036745234,2961715177,https://ap.rdcpix.com/5ad5c5badd8adca58620544a37772d3al-m64268488s-w1024_h768.jpg,2024-01-02,395000.0,6970,1360,2,2,3,97302,Oregon,Salem,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
6252,1930,810-Electric-Ave-SE_Salem_OR_97302_M18718-86378,389900.0,1871886378,2961021353,https://ap.rdcpix.com/3f97316d6dd06731a574e9e76a51d5d6l-m470093944s-w1024_h768.jpg,2023-12-29,374000.0,6098,1424,2,1,3,97302,Oregon,Salem,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0
6254,1961,5205-Center-St-NE_Salem_OR_97317_M27734-95442,425000.0,2773495442,2961434403,https://ap.rdcpix.com/5af8365f5092c341637fa9d969708f68l-m2903888625s-w1024_h768.jpg,2023-12-29,425000.0,11761,2055,2,2,4,97317,Oregon,Salem,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
6255,1977,2446-Wilark-Dr-NW_Salem_OR_97304_M23963-08526,369900.0,2396308526,2960876228,https://ap.rdcpix.com/319891b33cc467169c4aa85b8dcb8b9bl-m3574763145s-w1024_h768.jpg,2023-12-29,369900.0,7405,1352,2,2,3,97304,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6256,1941,715-Boone-Rd-SE_Salem_OR_97306_M28183-66785,529900.0,2818366785,2960549880,https://ap.rdcpix.com/b051e5e59ef6e752636de6486195e0bcl-m419687295s-w1024_h768.jpg,2023-12-29,529900.0,13068,1891,3,2,3,97306,Oregon,Salem,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
6257,1948,2020-Fisher-Rd-NE_Salem_OR_97305_M16177-81288,199900.0,1617781288,2961448150,https://ap.rdcpix.com/476092ef6da4e853098844067fdd24d2l-m3939774485s-w1024_h768.jpg,2023-12-29,214400.0,9148,1120,1,1,3,97305,Oregon,Salem,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6258,2014,3444-Edward-Dr-SE_Salem_OR_97302_M22427-39305,400000.0,2242739305,2961905315,https://ap.rdcpix.com/3fd602ab1ad77fb04f98de395401f4d1l-m4162734410s-w1024_h768.jpg,2023-12-29,400000.0,4791,1204,2,2,3,97302,Oregon,Salem,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0
6259,1946,970-Vista-Ave-SE_Salem_OR_97302_M26320-74339,380000.0,2632074339,2960393157,https://ap.rdcpix.com/24a6d1e295be0436fba1ca5295c16da5l-m3761511488s-w1024_h768.jpg,2023-12-29,380000.0,15682,1218,1,2,2,97302,Oregon,Salem,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
6260,1977,1505-Royalty-Dr-NE_Salem_OR_97301_M23940-19499,375000.0,2394019499,2960241377,https://ap.rdcpix.com/eefdc38082f3053cc3ffa8a41a2510aal-m3335246023s-w1024_h768.jpg,2023-12-29,382000.0,6970,1198,2,2,3,97301,Oregon,Salem,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6261,1960,7683-Sunnyview-Rd-NE_Salem_OR_97305_M15940-68988,595000.0,1594068988,2962193154,https://ap.rdcpix.com/e35fd0c2cc0bc198ea25580e4cacc5c4l-m4055852720s-w1024_h768.jpg,2023-12-29,592790.0,91476,1582,2,2,3,97305,Oregon,Salem,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
6262,2001,1869-Pebble-Ct_Harrisburg_PA_17110_M33009-59879,334900.0,3300959879,2961973062,https://ap.rdcpix.com/8c0b391ae4f9bbca36c41d559ef75598l-m2349710986s-w1024_h768.jpg,2024-01-16,345000.0,22651,1539,2,2,3,17110,Pennsylvania,Harrisburg,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1
6264,1971,7551-Davids-Rd_Harrisburg_PA_17111_M46860-76173,197000.0,4686076173,2962590916,https://ap.rdcpix.com/497a833c1c423b26b4f0e5bc8347ef84l-b1830431853s-w1024_h768.jpg,2024-01-12,205000.0,13504,1120,2,0,3,17111,Pennsylvania,Harrisburg,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
6265,2013,2722-Bur-Ct_Harrisburg_PA_17112_M40850-14275,295000.0,4085014275,2960823390,https://ap.rdcpix.com/ade15664a2e83986c126a23d5d4d882bl-m1859677996s-w1024_h768.jpg,2024-01-12,295000.0,2688,2400,3,1,3,17112,Pennsylvania,Harrisburg,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0
6267,1900,1413-Thompson-St_Harrisburg_PA_17104_M31144-40688,30000.0,3114440688,2961545187,https://ap.rdcpix.com/ffe86084615ab9e301878f9f2ea904c0l-b546428651s-w1024_h768.jpg,2024-01-12,10000.0,871,1608,6,0,5,17104,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6268,1900,1428-Naudain-St_Harrisburg_PA_17104_M46885-08609,77900.0,4688508609,2962010979,https://ap.rdcpix.com/a47632def7890c9dab1a6c7ee34b9463l-b571917668s-w1024_h768.jpg,2024-01-12,71500.0,871,1528,1,0,4,17104,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
6269,1940,2531-Penbrook-Ave_Harrisburg_PA_17103_M35236-46630,139900.0,3523646630,2960919368,https://ap.rdcpix.com/b299b156f4f57605b419676e9360fb59l-b4029543112s-w1024_h768.jpg,2024-01-12,100000.0,3920,728,1,0,2,17103,Pennsylvania,Harrisburg,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0
6270,1957,3211-Batesfield-Rd_Harrisburg_PA_17109_M34839-21135,208000.0,3483921135,2962563674,https://ap.rdcpix.com/4095f873db647cf428b758b20dff6f26l-m400076740s-w1024_h768.jpg,2024-01-12,208000.0,8712,1092,1,0,3,17109,Pennsylvania,Harrisburg,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
6272,2019,4035-Riva-Ridge-Rd_Harrisburg_PA_17112_M90387-09442,349900.0,9038709442,2962324346,https://ap.rdcpix.com/1c6283b795b7c2a7fae9b055980ed718l-b946605666s-w1024_h768.jpg,2024-01-11,346000.0,2370,1848,3,2,3,17112,Pennsylvania,Harrisburg,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
6273,1875,1150-Balthaser-St_Harrisburg_PA_17112_M38166-97779,219900.0,3816697779,2958306838,https://ap.rdcpix.com/713f38eb940502e8d6b170b4be788d68l-m3767459543s-w1024_h768.jpg,2024-01-11,219900.0,29621,2966,2,0,4,17112,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
6274,1938,905-Blue-Bell-Ave_Harrisburg_PA_17112_M47091-49570,200000.0,4709149570,2961552499,https://ap.rdcpix.com/f2c90826e9d0be0256bc223d0a9a1f88l-m1710827619s-w1024_h768.jpg,2024-01-10,195000.0,13504,1502,1,0,4,17112,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
6275,1965,680-N-67th-St_Harrisburg_PA_17111_M31064-57552,284500.0,3106457552,2962380724,https://ap.rdcpix.com/089316c199029bcfb7c2e325dfc4b485l-m2108905875s-w1024_h768.jpg,2024-01-10,270000.0,8276,1486,2,0,3,17111,Pennsylvania,Harrisburg,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6277,1923,4816-Orchard-St_Harrisburg_PA_17109_M43381-97378,224900.0,4338197378,2960305349,https://ap.rdcpix.com/4fc549c7057c9e53b229a3d3b22b73cel-m4255386520s-w1024_h768.jpg,2024-01-10,232000.0,27007,1742,2,1,3,17109,Pennsylvania,Harrisburg,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6278,1928,1847-Forster-St_Harrisburg_PA_17103_M49927-37614,65000.0,4992737614,2962785633,https://ap.rdcpix.com/3a8c8adecd8ef9b450b0d35956cfc42bl-m938112377s-w1024_h768.jpg,2024-01-10,58000.0,2178,1080,1,0,2,17103,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6279,1986,405-Nottingham-Pl_Harrisburg_PA_17109_M47452-12853,279900.0,4745212853,2958757836,https://ap.rdcpix.com/78a66bab83ebffa635dd6212b045736bl-m742861401s-w1024_h768.jpg,2024-01-10,275000.0,9148,1300,3,1,3,17109,Pennsylvania,Harrisburg,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6281,1994,309-Fawn-Rdg-N_Harrisburg_PA_17110_M32305-93556,229900.0,3230593556,2962068179,https://ap.rdcpix.com/392e142e1cec175159fe2567c9de59d4l-m2633627766s-w1024_h768.jpg,2024-01-09,241500.0,2178,1600,3,1,3,17110,Pennsylvania,Harrisburg,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
6282,2003,3121-Park-Rd_Harrisburg_PA_17111_M38156-39811,330000.0,3815639811,2961776504,https://ap.rdcpix.com/afadf467f32f642913aa0ebc0e7ede4fl-m3953488593s-w1024_h768.jpg,2024-01-09,350000.0,13504,1884,3,2,3,17111,Pennsylvania,Harrisburg,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0
6284,1953,2427-Adrian-St_Harrisburg_PA_17104_M43612-86518,99990.0,4361286518,2962611999,https://ap.rdcpix.com/3c3302c812937f48ba3dd5ad0ba3b17bl-m2029236101s-w1024_h768.jpg,2024-01-08,107000.0,871,1222,1,1,3,17104,Pennsylvania,Harrisburg,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
6285,1958,3-Chelsea-Ln_Harrisburg_PA_17109_M46017-42123,234900.0,4601742123,2961735792,https://ap.rdcpix.com/07cd99a960a817b52c3f120d7d565f58l-b1580210069s-w1024_h768.jpg,2024-01-05,237000.0,6098,2052,2,0,3,17109,Pennsylvania,Harrisburg,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
6286,1920,3517-Union-Deposit-Rd_Harrisburg_PA_17109_M49518-75249,299999.0,4951875249,2960345530,https://ap.rdcpix.com/ec7f7ec73cdc529ae8dd6726f52d66b2l-b2613317256s-w1024_h768.jpg,2024-01-05,305000.0,16553,2324,2,0,4,17109,Pennsylvania,Harrisburg,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0
6287,1999,4521-Deer-Path-Rd_Harrisburg_PA_17110_M42613-78972,229900.0,4261378972,2959967653,https://ap.rdcpix.com/6e8de24e229bdedd1f2ce68b35d2b0f0l-m1426142565s-w1024_h768.jpg,2024-01-05,229000.0,3920,1631,2,2,2,17110,Pennsylvania,Harrisburg,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
6291,2009,7204-Creek-Bottom-Dr_Harrisburg_PA_17112_M31716-54395,399900.0,3171654395,2962181683,https://ap.rdcpix.com/99ada8f042518bb5a24db735ec82c8ael-b1190730385s-w1024_h768.jpg,2024-01-04,427900.0,13504,1962,3,2,3,17112,Pennsylvania,Harrisburg,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0
6294,1951,4305-Central-Ave_Harrisburg_PA_17112_M41730-13199,233000.0,4173013199,2959778151,https://ap.rdcpix.com/f093c9df38666f01e5ebf4bbb0b1df25l-b3924627320s-w1024_h768.jpg,2024-01-03,225000.0,10454,1299,1,0,2,17112,Pennsylvania,Harrisburg,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
6295,1955,4945-Berkley-St_Harrisburg_PA_17109_M33947-87299,279900.0,3394787299,2958823545,https://ap.rdcpix.com/372f17295a3e086705d49b86a549c0dfl-b1456085474s-w1024_h768.jpg,2024-01-03,283000.0,12632,2215,2,0,3,17109,Pennsylvania,Harrisburg,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1
6296,1948,3396-N-4th-St_Harrisburg_PA_17110_M46218-61360,269900.0,4621861360,2961520251,https://ap.rdcpix.com/f400b2e92f1ec4144b7c018938bc27cal-m3319268439s-w1024_h768.jpg,2024-01-03,266900.0,11853,1637,2,0,3,17110,Pennsylvania,Harrisburg,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1
